Label	RelativeFreq	RecordFreq
TIGR00231	0.0136639847891	0.00343393459192
TIGR00229	0.0116964643237	0.00293947146927
TIGR02937	0.0113458932535	0.00285136846393
TIGR00254	0.0104419529089	0.00262419666404
TIGR01494	0.00667901532489	0.00167852219671
TIGR01730	0.00481604300197	0.00121033336291
TIGR02532	0.00434017327015	0.00109074119719
TIGR01726	0.00414354055566	0.0010413248746
TIGR01509	0.00410124397042	0.00103069520036
TIGR01930	0.00345579012408	0.000868484372063
TIGR00756	0.00328958708456	0.000826715416996
TIGR01549	0.00328779710368	0.000826265571848
TIGR01727	0.00326896915664	0.000821533867325
TIGR00125	0.00321931376111	0.000809054829692
TIGR04183	0.00321619786846	0.000808271765916
TIGR00797	0.00312928435238	0.000786429284826
TIGR01525	0.00291428775998	0.000732397884235
TIGR01484	0.00269571120581	0.000677466793348
TIGR00879	0.00244518017815	0.000614505133516
TIGR00711	0.00238425453263	0.000599193737542
TIGR04056	0.00231278788859	0.000581233253473
TIGR01297	0.00224403936367	0.000563955867592
TIGR04057	0.0022236866181	0.000558840961646
TIGR01891	0.00210037682412	0.000527851629208
TIGR01974	0.00202778315509	0.000509607909304
TIGR01409	0.00199715459336	0.000501910558989
TIGR01783	0.00195837167428	0.000492163914109
TIGR00277	0.00195711205811	0.000491847356412
TIGR01131	0.001949885839	0.000490031314887
TIGR00089	0.00188723650818	0.000474286734696
TIGR03026	0.00184745915529	0.000464290175845
TIGR00177	0.00184281846412	0.000463123910646
TIGR00093	0.00175020352746	0.000439848589454
TIGR01845	0.00167237250695	0.000420288655968
TIGR00005	0.00166766552019	0.000419105729838
TIGR00099	0.00165208605698	0.000415190410954
TIGR01352	0.00163425254376	0.000410708620403
TIGR00369	0.00161562348349	0.000406026898674
TIGR02227	0.00154594682033	0.000388516259753
TIGR00589	0.00147839161599	0.000371538770637
TIGR00786	0.00146506620277	0.000368189923422
TIGR00594	0.00143390727634	0.000360359285655
TIGR00500	0.00142111222782	0.000357143725891
TIGR00916	0.00141726708371	0.000356177391869
TIGR01972	0.00141441637342	0.000355460971818
TIGR01733	0.00141315675724	0.000355144414121
TIGR01068	0.00139419621903	0.000350379387735
TIGR00180	0.00139359955874	0.000350229439353
TIGR00621	0.00137629641023	0.000345880936252
TIGR01534	0.0013758986367	0.000345780970664
TIGR01350	0.00136038546907	0.000341882312712
TIGR02866	0.00135833030583	0.000341365823838
TIGR01241	0.00133718201321	0.000336050986715
TIGR01039	0.00131994516029	0.000331719144546
TIGR00813	0.00131172450736	0.000329653189051
TIGR00614	0.00130489606178	0.000327937113114
TIGR03506	0.0013008520309	0.000326920796298
TIGR00401	0.00129442135885	0.00032530468595
TIGR00633	0.00127592488975	0.000320656286084
TIGR00657	0.00126027913094	0.00031672430627
TIGR00536	0.00125915210595	0.000316441070436
TIGR00778	0.00125650028242	0.000315774633179
TIGR00350	0.00125596991771	0.000315641345727
TIGR00738	0.00119630388837	0.000300646507451
TIGR00573	0.0011882821222	0.000298630534749
TIGR00079	0.00118742027956	0.00029841394264
TIGR00233	0.00118649214132	0.000298180689601
TIGR02348	0.00118224922368	0.00029711438999
TIGR00630	0.00117396227516	0.000295031773562
TIGR00392	0.00116832715016	0.000293615594392
TIGR01499	0.0011653438487	0.000292865852478
TIGR00398	0.00115758726488	0.000290916523502
TIGR00418	0.0011563939443	0.000290616626737
TIGR01764	0.00115095770607	0.00028925043036
TIGR00055	0.00114717885754	0.000288300757269
TIGR00234	0.00114121225461	0.000286801273442
TIGR01251	0.00114114595902	0.00028678461251
TIGR00435	0.00113385344432	0.000284951910054
TIGR00456	0.00113365455756	0.00028490192726
TIGR00057	0.00112689240756	0.000283202512255
TIGR03592	0.00112642833845	0.000283085885735
TIGR00225	0.00112271578551	0.000282152873576
TIGR01064	0.00111979877963	0.000281419792593
TIGR00464	0.00111615252228	0.000280503441365
TIGR01766	0.0011121084914	0.000279487124549
TIGR01662	0.00111151183111	0.000279337176166
TIGR00962	0.0011015011973	0.000276821375522
TIGR00414	0.00110050676348	0.000276571461551
TIGR01141	0.00108963428702	0.000273839068798
TIGR00484	0.0010880431929	0.000273439206444
TIGR00344	0.00108439693555	0.000272522855216
TIGR00357	0.00108061808703	0.000271573182125
TIGR00492	0.00107843033262	0.000271023371388
TIGR02350	0.00107418741498	0.000269957071777
TIGR01179	0.00106974561057	0.000268840789372
TIGR00442	0.00106914895028	0.00026869084099
TIGR00329	0.00106841969881	0.000268507570744
TIGR03696	0.0010566853797	0.000265558585883
TIGR01135	0.00105575724147	0.000265325332843
TIGR00566	0.00105284023559	0.000264592251861
TIGR00172	0.00105211098412	0.000264408981615
TIGR00552	0.0010477354753	0.000263309360141
TIGR01060	0.00104707251942	0.000263142750827
TIGR00422	0.00104581290324	0.00026282619313
TIGR00174	0.00104117221207	0.000261659927931
TIGR00419	0.00103891816207	0.000261093456263
TIGR01368	0.00103580226943	0.000260310392486
TIGR01017	0.00103208971649	0.000259377380326
TIGR00755	0.00103195712532	0.000259344058464
TIGR01536	0.00103122787385	0.000259160788218
TIGR00915	0.00102592422679	0.000257827913705
TIGR00260	0.00102526127091	0.00025766130439
TIGR00071	0.00102022280621	0.000256395073602
TIGR01369	0.00101995762386	0.000256328429877
TIGR00674	0.00101883059886	0.000256045194043
TIGR01496	0.00101399102093	0.000254828946049
TIGR00691	0.00101206844887	0.000254345779038
TIGR02397	0.00101193585769	0.000254312457175
TIGR00396	0.00100888626064	0.00025354605433
TIGR00877	0.00100709627976	0.000253096209182
TIGR01085	0.00100470963858	0.000252496415651
TIGR00996	0.00100212411064	0.000251846639325
TIGR01034	0.000999008218001	0.000251063575549
TIGR00049	0.000994699004771	0.000249980615006
TIGR00836	0.000993571979772	0.000249697379172
TIGR00575	0.000993439388596	0.000249664057309
TIGR01205	0.000991185338598	0.000249097585641
TIGR00449	0.000989992018011	0.000248797688876
TIGR00118	0.00098859981066	0.000248447809316
TIGR00152	0.000988334628307	0.00024838116559
TIGR01136	0.000982964685666	0.000247031630145
TIGR02432	0.000982633207725	0.000246948325488
TIGR00337	0.000977859925378	0.000245748738426
TIGR00459	0.000973882190088	0.000244749082541
TIGR01072	0.000973351825383	0.000244615795089
TIGR00487	0.000973020347442	0.000244532490432
TIGR00006	0.000971429253326	0.000244132628078
TIGR00472	0.00097056741068	0.00024391603597
TIGR01469	0.000968578543035	0.000243416208027
TIGR00046	0.000968512247447	0.000243399547096
TIGR00801	0.000956114972461	0.000240283952921
TIGR00069	0.000955518312167	0.000240134004538
TIGR00420	0.00095326426217	0.00023956753287
TIGR00121	0.000949618004821	0.000238651181642
TIGR00112	0.000947430250412	0.000238101370905
TIGR01498	0.000943386219534	0.000237085054088
TIGR00065	0.000942988446005	0.0002369850885
TIGR00593	0.000939408484244	0.000236085398203
